POINT_ID,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl2,OC,CaCO3,N,P,K,CEC,Notes,sample_ID,GPS_LAT,GPS_LONG
54722012,17,19,35,45,7.71,7.24,34.4,13.0,2.6,158.1,398.7,19.4,,11563,40.27536,23.54663
54702042,19,3,9,87,7.04,6.43,9.6,1.0,0.5,0.0,40.8,5.4,,11568,40.54521,23.581
54701808,21,18,65,17,7.91,7.69,20.6,909.0,2.3,10.7,290.7,15.4,,11605,38.46223,23.1494
54701800,16,28,58,13,8.19,7.64,26.9,509.0,2.5,33.0,394.1,29.2,,11606,38.39089,23.13531
54701620,21,25,37,38,7.75,7.2,30.1,32.0,2.4,0.0,241.0,25.8,,11767,36.78294,22.82908
54682090,15,18,45,37,8.19,7.45,10.7,20.0,1.2,22.2,218.3,19.9,,11497,40.9742,23.65076
54682050,26,25,21,54,7.02,5.83,7.4,0.0,0.8,0.0,172.4,17.2,,11541,40.61937,23.57368
54681982,28,7,15,78,8.56,7.7,4.1,104.0,0.2,0.0,92.1,8.6,,11565,40.01504,23.44358
54681784,14,35,36,29,8.26,7.53,16.7,125.0,1.6,16.4,476.2,37.7,,11602,38.25128,23.08482
54662028,19,27,33,41,5.64,4.82,16.7,0.0,0.9,10.4,208.8,6.7,,11566,40.42723,23.50767
54661630,27,15,31,54,8.01,7.41,14.8,374.0,0.8,19.9,165.6,11.3,,11763,36.87846,22.80147
54641892,19,20,25,55,7.58,7.0,15.5,2.0,1.2,0.0,118.5,22.4,,11663,39.22033,23.23158
54641752,22,16,30,54,8.18,7.42,9.4,53.0,1.0,0.0,164.4,17.7,,12210,37.9718,22.98451
54641626,16,33,32,35,8.16,7.49,10.0,27.0,1.2,60.5,664.9,21.0,,11761,36.84568,22.77287
54621864,16,22,39,40,7.81,7.37,25.9,128.0,1.8,34.6,572.3,22.4,,11618,38.97396,23.15843
54621810,14,33,57,10,8.15,7.59,52.7,594.0,4.3,19.0,102.9,50.2,,11609,38.4925,23.06348
54602082,9,9,11,81,6.24,5.22,4.4,0.0,0.6,24.9,64.8,6.4,,11511,40.91665,23.54189
54602068,19,33,42,25,5.95,4.94,9.9,0.0,1.1,19.9,165.3,23.8,,11539,40.79228,23.51476
54581990,25,41,43,17,8.31,7.65,12.3,161.0,1.1,0.0,752.3,32.5,,11564,40.10208,23.34326
54581828,12,31,56,13,8.44,7.63,8.7,227.0,1.0,20.6,377.8,29.5,,12037,38.65923,23.04929
54581804,6,52,38,10,8.47,7.6,13.1,95.0,1.4,12.1,390.6,31.1,,11607,38.44512,23.0072
54581742,20,26,69,6,8.03,7.29,26.3,593.0,2.3,136.8,322.9,20.1,,12211,37.89168,22.90031
54581724,7,20,65,15,7.5,6.87,47.0,4.0,4.3,40.7,429.2,52.8,,12215,37.73092,22.86973
54581630,14,41,37,22,7.69,7.01,11.3,2.0,1.0,0.0,458.5,22.6,,11762,36.89048,22.7133
54562034,20,17,20,64,7.27,6.62,10.5,2.0,1.0,19.3,119.5,20.7,,11576,40.49655,23.40309
54541904,16,11,34,55,7.95,7.27,13.0,85.0,1.0,0.0,82.7,15.5,,11662,39.3429,23.13951
54522096,14,17,45,37,8.48,7.58,8.2,2.0,0.8,39.0,153.4,17.7,,11498,41.05385,23.47549
54522082,4,5,6,90,6.44,5.67,2.5,0.0,0.2,44.6,50.6,4.0,,11509,40.92948,23.44839
54521722,16,32,49,19,8.03,7.43,10.0,521.0,1.0,0.0,152.9,22.9,,12136,37.72213,22.79943
54521710,22,40,30,30,8.26,7.52,15.7,226.0,1.5,24.4,272.7,28.0,,12135,37.61491,22.7793
54502014,18,22,25,53,8.31,7.4,9.3,13.0,0.8,17.0,112.1,23.0,,11562,40.3282,23.29575
54501816,17,45,49,6,7.07,6.12,19.0,0.0,1.6,0.0,312.0,25.4,,11593,38.56448,22.9379
54501802,36,45,33,22,8.38,7.62,9.4,150.0,1.1,0.0,365.0,46.0,,11612,38.43955,22.9136
54501798,16,37,15,47,6.73,5.93,7.2,2.0,0.6,0.0,181.5,16.6,,11611,38.40389,22.90665
54501790,6,40,45,15,6.86,6.36,29.1,3.0,2.6,57.7,589.6,27.2,,11601,38.33014,22.89341
54501744,20,29,55,16,8.07,7.4,17.6,502.0,1.6,15.1,337.2,20.5,,12212,37.92172,22.81424
54501640,11,22,32,45,8.17,7.46,11.3,165.0,1.0,0.0,114.6,16.1,,11760,36.99193,22.64138
54482124,15,19,21,59,7.74,7.3,34.1,609.0,2.4,0.0,201.7,29.1,,11506,41.30893,23.4831
54482080,16,17,19,64,6.03,5.13,6.5,2.0,0.8,0.0,32.7,15.3,,11510,40.9181,23.39781
54482070,20,11,17,72,6.79,6.2,11.7,2.0,1.1,0.0,48.4,8.4,,11549,40.82925,23.37861
54482052,16,23,34,43,8.57,8.01,9.8,15.0,1.1,15.6,163.9,17.3,,11542,40.66928,23.34394
54482034,21,35,20,46,5.22,4.39,9.7,0.0,1.1,0.0,133.9,14.2,,11538,40.50923,23.31019
54481822,35,19,45,37,8.13,7.44,30.2,521.0,1.4,31.0,182.6,18.5,,12064,38.62109,22.92574
54481710,20,8,28,64,8.08,7.44,14.4,167.0,1.3,27.7,208.8,17.6,,12133,37.62095,22.73472
54462066,23,5,13,81,5.91,4.97,4.4,1.0,0.5,11.7,12.8,13.4,,11551,40.79686,23.34766
54461626,20,18,31,52,7.08,6.13,8.6,1.0,0.7,13.0,52.7,21.8,,11742,36.87258,22.57452
54441810,13,55,44,1,8.24,7.66,11.1,106.0,1.4,12.6,310.0,39.5,,11610,38.5201,22.8598
54422118,10,16,29,55,8.36,7.41,6.3,257.0,0.5,0.0,64.1,16.6,,11502,41.26524,23.40089
54422010,14,17,29,54,8.13,7.46,13.1,56.0,1.2,12.0,273.5,27.4,,11561,40.30523,23.19565
54421796,15,58,40,3,6.97,6.54,146.6,9.0,8.6,13.8,338.5,73.4,,11599,38.39818,22.81315
54421736,5,19,55,26,8.03,7.39,26.2,698.0,1.1,0.0,109.5,23.2,,11831,37.86233,22.71136
54401918,33,12,60,28,6.52,5.5,6.2,1.0,0.7,0.0,67.8,13.0,,11660,39.48892,23.00444
54401810,6,45,50,5,8.45,7.69,13.2,99.0,1.5,0.0,235.7,36.0,,11614,38.52619,22.81467
54401804,19,18,30,52,8.04,7.29,9.9,7.0,1.2,0.0,121.0,21.3,,11613,38.47262,22.80437
54401750,17,31,63,6,7.96,7.24,27.5,538.0,2.1,32.1,287.1,19.3,,12213,37.99041,22.7125
54401630,26,11,35,54,6.05,5.11,8.9,0.0,1.0,10.6,56.0,17.9,,11753,36.91725,22.51483
54401612,20,9,72,19,7.1,6.47,14.7,1.0,1.0,0.0,0.0,8.4,,11759,36.75611,22.48592
54382064,0,7,15,78,6.6,5.77,10.1,1.0,0.9,0.0,121.6,9.7,,11552,40.79176,23.25051
54382046,10,11,11,78,6.05,5.08,3.3,0.0,0.5,31.5,107.2,9.8,,11536,40.631702,23.21652
54381790,19,27,54,19,8.0,7.37,36.2,23.0,3.2,0.0,539.8,39.8,,11600,38.35066,22.75784
54381728,16,31,44,25,7.96,7.32,26.6,159.0,3.3,40.7,589.0,32.9,,12216,37.79682,22.65325
54381686,22,37,50,14,8.13,7.35,20.0,89.0,1.9,0.0,473.3,33.6,,11816,37.42133,22.58376
54381656,34,29,37,34,7.76,7.29,60.2,286.0,2.7,0.0,221.0,31.2,,11746,37.1529,22.53477
54361858,34,17,28,55,7.06,6.46,32.0,2.0,2.8,14.3,171.5,26.2,,12063,38.96051,22.85268
54361666,25,17,19,63,6.88,6.04,16.4,0.0,1.5,0.0,140.3,10.0,,11747,37.24535,22.52888
54361648,19,17,31,52,7.54,6.96,26.3,2.0,2.2,0.0,141.3,21.2,,11740,37.08427,22.49966
54361642,10,11,42,47,8.45,7.56,1.0,182.0,0.6,0.0,29.0,18.8,,11743,37.03057,22.49
54341854,23,18,76,6,8.11,7.6,8.6,37.0,0.9,0.0,118.6,16.5,,12065,38.92785,22.82303
54341736,33,25,42,33,8.07,7.46,24.1,511.0,1.6,0.0,159.4,27.6,,12217,37.87429,22.6219
54341718,26,7,32,61,7.6,7.22,34.3,10.0,3.0,26.5,683.7,42.8,,12134,37.71342,22.59205
54321860,15,27,61,12,6.96,6.42,40.9,3.0,3.7,0.0,305.8,27.4,,12044,38.98446,22.81077
54321748,24,45,21,35,6.86,5.66,7.7,0.0,0.7,0.0,107.0,15.5,,12218,37.98451,22.61955
54321600,19,42,52,6,7.3,6.81,53.3,8.0,5.0,57.0,382.4,43.8,,11748,36.66035,22.37881
54303822,21,14,32,54,5.33,4.83,25.4,0.0,2.0,14.4,100.2,8.1,,15524,56.23449,28.09216
54301746,27,31,50,19,8.19,7.48,12.7,264.0,1.5,15.7,230.8,28.6,,12224,37.96962,22.59382
54301732,23,48,34,18,8.05,7.42,19.9,33.0,1.7,0.0,272.6,29.7,,12219,37.84448,22.57053
54282108,17,16,32,52,8.03,7.38,13.3,9.0,1.5,12.7,171.3,19.2,,11500,41.1986,23.2172
54282076,15,8,28,64,5.75,4.84,6.1,0.0,0.7,35.0,49.6,9.2,,11540,40.91415,23.15645
54282048,19,17,36,47,8.2,7.39,6.9,21.0,1.1,0.0,37.7,17.1,,11535,40.66516,23.10387
54282022,12,19,18,62,8.21,7.54,5.8,10.0,0.7,0.0,135.5,17.6,,11545,40.43386,23.05564
54282012,11,32,26,42,8.29,7.62,10.4,127.0,0.8,24.4,336.6,27.5,,11578,40.34484,23.03718
54281918,16,24,28,48,8.28,7.61,18.8,249.0,1.5,17.4,261.0,20.3,,11661,39.50768,22.86721
54281644,13,15,57,28,7.44,7.02,18.3,87.0,2.2,85.3,115.3,27.9,,11735,37.06023,22.40479
54263840,1,13,39,48,6.94,6.77,173.7,47.0,12.3,45.4,110.9,68.5,,15529,56.39927,28.10427
54261738,40,35,44,21,8.2,7.41,13.5,95.0,1.7,0.0,231.2,30.5,,12222,37.90408,22.53577
54242096,11,2,12,86,7.08,6.3,2.0,0.0,0.2,0.0,12.5,13.5,,11915,41.09826,23.14748
54242060,12,17,20,63,5.95,4.78,7.6,0.0,0.8,81.2,133.0,10.7,,11559,40.77812,23.07964
54241902,28,34,44,21,8.16,7.53,15.6,58.0,1.7,0.0,252.9,37.7,,11655,39.37113,22.79316
54241874,10,8,77,15,8.07,7.26,12.1,13.0,1.3,12.7,133.5,30.9,,11659,39.12146,22.7442
54241754,26,20,41,38,7.98,7.33,26.5,359.0,2.0,0.0,192.9,24.6,,12223,38.04989,22.53956
54241650,17,46,43,11,7.42,7.01,23.7,6.0,3.0,53.1,709.1,26.1,,11738,37.11978,22.37017
54223834,6,18,44,38,7.5,7.28,168.9,251.0,12.2,50.1,235.0,63.6,,15531,56.35629,28.01643
54221900,25,19,34,47,7.77,7.05,17.9,5.0,1.7,31.4,184.2,23.0,,11654,39.35634,22.76681
54221858,17,15,26,59,6.7,5.83,13.6,1.0,1.3,0.0,119.2,33.7,,12055,38.98171,22.69369
54203844,15,11,25,65,7.66,7.15,17.8,31.0,1.4,18.8,43.3,12.8,,15528,56.44743,28.02662
54203812,15,0,0,0,6.4,5.96,320.7,2.0,10.4,17.4,92.3,113.8,,15523,56.17022,27.89445
54202070,18,5,14,81,5.34,4.36,5.9,1.0,0.7,14.1,35.9,11.8,,11544,40.8733,23.05169
54201920,26,39,57,4,8.53,7.7,15.8,151.0,1.4,24.5,422.3,31.4,,11680,39.53768,22.77913
54201884,12,22,41,38,7.9,7.17,5.2,3.0,0.7,18.3,137.0,14.1,,11658,39.21669,22.71601
54201736,42,33,42,26,7.84,7.22,42.0,147.0,4.1,0.0,508.6,32.8,,12221,37.89504,22.46533
54201670,32,6,17,77,6.22,5.17,18.8,0.0,1.5,0.0,27.9,6.0,,11814,37.30466,22.35776
54182062,16,40,20,40,6.06,5.07,11.9,0.0,1.2,20.5,224.3,27.1,,11546,40.80521,23.01341
54181904,1,27,43,30,8.5,7.71,8.0,169.0,0.8,0.0,236.9,24.1,,11704,39.39806,22.72811
54163794,11,11,18,72,6.66,6.38,176.6,14.0,11.8,17.1,67.3,89.1,,15521,56.02308,27.75884
54161916,16,24,35,41,9.08,7.83,7.4,124.0,0.7,0.0,138.2,16.7,,11679,39.50808,22.72628
54161884,32,35,37,28,8.26,7.48,8.7,124.0,1.3,0.0,479.9,34.1,,11656,39.2227,22.67043
54161800,16,27,37,37,8.35,7.49,3.2,181.0,0.8,13.4,265.9,25.0,,11588,38.47289,22.52691
54143790,20,19,53,27,6.84,6.44,52.8,1.0,4.2,20.0,99.5,28.6,,15520,55.9928,27.71148
54141914,25,9,31,60,8.12,7.46,23.2,112.0,2.2,23.6,1608.4,30.1,,11673,39.49326,22.69988
54141712,30,37,51,11,7.35,6.83,29.8,3.0,3.0,46.0,516.9,31.6,,11815,37.68924,22.35905
54141708,6,30,61,9,8.1,7.45,17.9,111.0,1.7,0.0,269.8,39.6,,12146,37.65341,22.35257
54123840,4,10,27,63,6.04,5.32,8.7,1.0,1.0,12.0,58.2,5.6,,15532,56.43055,27.88403
54122110,13,7,26,67,8.31,7.53,8.2,8.0,1.0,14.0,205.4,9.5,,11499,41.24127,23.03216
54121894,20,30,48,22,8.03,7.49,21.1,41.0,1.6,24.1,549.1,37.7,,11677,39.3179,22.64214
54121890,17,31,28,41,7.06,6.32,20.2,0.0,2.7,0.0,162.8,24.6,,11657,39.28221,22.63518
54121818,16,17,41,42,8.05,7.34,18.7,178.0,1.7,17.2,127.4,29.9,,12052,38.63957,22.51206
54121678,24,20,34,46,7.22,6.66,5.5,0.0,0.8,0.0,21.6,22.2,,11830,37.38788,22.28198
54121644,29,10,31,59,7.03,5.98,5.7,0.0,0.7,0.0,0.0,3.8,,11736,37.08347,22.22786
54103824,4,15,27,57,6.57,5.82,12.0,1.0,1.1,12.7,112.7,10.0,,15533,56.29633,27.78686
54102090,26,31,17,52,8.01,7.38,14.2,14.0,1.5,11.8,315.3,29.0,,11913,41.06665,22.97202
54102084,32,30,20,49,7.23,6.67,18.4,3.0,1.7,0.0,269.2,20.8,,11920,41.013283,22.960817
54102076,36,30,16,54,6.29,5.09,7.1,2.0,0.8,14.3,163.3,26.9,,11918,40.94215,22.945942
54102054,25,12,32,56,6.9,6.12,12.7,0.0,1.1,0.0,145.1,3.9,,11548,40.74638,22.90523
54101896,22,20,43,37,8.2,7.59,9.6,3.0,0.8,40.9,294.7,25.8,,11676,39.33873,22.62277
54101838,8,13,35,52,7.99,7.12,5.3,6.0,0.7,0.0,126.5,30.5,,12071,38.82112,22.52325
54101824,28,34,37,29,8.06,6.36,24.5,2.0,2.3,55.2,332.4,40.0,,12072,38.69615,22.49962
54101680,39,13,33,54,7.05,6.45,11.9,2.0,1.1,0.0,175.4,13.3,,11825,37.40869,22.26294
54061862,28,11,20,69,7.51,6.71,3.4,0.0,0.3,0.0,127.4,55.4,,12066,39.04133,22.51873
54061686,24,27,64,9,7.82,7.12,65.3,9.0,4.9,16.5,454.2,50.3,,11826,37.46819,22.22808
54043798,2,2,2,96,7.42,6.85,3.4,11.0,0.3,0.0,23.7,2.5,,15522,56.0868,27.58009
54043774,5,10,38,52,6.26,5.84,20.8,0.0,1.8,28.5,62.3,10.8,,15519,55.87584,27.49198
54042116,11,2,8,90,6.43,5.56,2.6,0.0,0.2,0.0,0.0,5.4,,11504,41.30711,22.9502
54022060,19,24,26,51,9.75,8.76,11.1,11.0,1.2,0.0,333.2,21.4,,11919,40.81203,22.82289
54021898,19,21,46,33,7.35,6.64,7.8,2.0,0.7,31.2,103.5,21.8,,11678,39.36852,22.53483
54003836,3,13,34,53,7.54,7.17,21.9,23.0,1.9,47.6,70.7,15.3,,15530,56.42239,27.67864
54002098,15,16,26,58,6.35,5.19,6.0,2.0,0.7,19.1,118.2,9.2,,11914,41.15319,22.86962
54002080,16,28,37,36,5.78,5.03,13.2,1.0,1.4,35.7,267.0,15.6,,11912,40.99306,22.83629
54001930,23,41,44,15,8.17,7.15,10.7,3.0,0.9,62.4,497.7,32.4,,11685,39.65692,22.56736
54001922,8,21,16,63,8.31,7.43,8.0,2.0,0.7,36.2,215.1,19.5,,11672,39.58558,22.55345
54001904,1,45,52,4,8.22,7.57,16.1,375.0,1.5,12.9,303.8,32.8,,11668,39.42502,22.5223
54001660,22,15,33,52,6.47,5.71,27.6,1.0,2.0,66.3,178.7,14.7,,11817,37.244,22.12024
53983768,19,27,62,11,6.59,6.15,52.1,1.0,3.8,0.0,68.6,33.4,,15518,55.83673,27.37506
53981902,3,31,32,37,8.04,7.47,18.8,148.0,1.5,14.7,589.2,26.6,,11674,39.41014,22.49598
53981866,17,20,35,45,7.98,7.28,12.1,13.0,1.4,33.1,310.2,31.3,,12049,39.08879,22.43458
53981794,21,19,64,17,7.93,7.26,37.8,39.0,3.6,0.0,214.4,45.2,,11587,38.44573,22.31395
53981758,17,32,52,16,7.8,7.26,60.1,31.0,4.2,19.3,709.5,45.7,,12167,38.12385,22.25495
53962108,9,12,25,63,8.13,7.39,5.7,2.0,0.7,17.8,32.2,10.3,,11503,41.24827,22.84121
53962090,12,10,16,74,7.61,6.9,4.8,0.0,0.5,21.4,30.8,8.8,,11910,41.08815,22.80787
53961946,25,9,38,53,6.78,6.23,15.3,2.0,1.2,0.0,85.1,11.5,,11702,39.80556,22.5493
53961906,16,39,49,12,7.97,7.46,22.1,189.0,2.1,23.0,1092.2,44.1,,11669,39.44881,22.47997
53961888,23,23,31,46,8.11,7.57,11.7,125.0,1.3,24.8,202.4,28.4,,11682,39.28818,22.44928
53961824,24,34,36,31,7.13,6.61,62.2,4.0,2.7,18.6,542.3,57.4,,11586,38.71671,22.34111
53943854,13,0,0,0,5.14,5.02,462.6,2.0,23.7,50.9,171.7,143.5,,15526,56.59163,27.65753
53943800,5,11,37,52,7.29,6.76,16.9,3.0,1.6,49.6,227.0,11.1,,15534,56.12316,27.43931
53943778,31,20,28,51,7.68,7.06,10.4,27.0,1.2,0.0,94.8,12.5,,15525,55.93217,27.35218
53942070,12,17,27,57,8.02,7.3,5.7,3.0,0.8,14.9,136.2,10.7,,11911,40.91321,22.7477
53924556,33,0,0,0,4.05,3.12,505.2,2.0,11.4,52.3,467.4,95.4,,7698,62.6391,31.16098
53924550,21,0,0,0,3.93,2.95,492.8,0.0,11.4,42.5,330.4,27.5,,7697,62.58784,31.12398
53923878,2,11,68,21,7.19,6.72,18.4,1.0,1.5,41.8,105.7,11.4,,15513,56.80411,27.7248
53923834,12,11,35,55,7.02,6.49,19.9,0.0,1.8,31.1,59.5,12.3,,15396,56.42253,27.54446
53922084,23,31,27,43,7.85,7.21,9.4,3.0,1.2,53.0,252.0,23.8,,11909,41.04085,22.74991
53922004,4,44,51,5,8.73,7.89,10.2,66.0,1.2,14.1,450.8,34.0,,11907,40.32851,22.60535
53921892,21,25,47,28,8.13,7.51,8.6,39.0,0.9,14.3,267.3,31.5,,11681,39.32977,22.41028
53921658,16,13,18,69,6.7,5.76,12.6,0.0,1.1,0.0,154.7,8.9,,11741,37.2375,22.02838
53921640,20,9,40,51,6.66,5.7,13.8,0.0,1.3,0.0,30.4,8.7,,11739,37.07623,22.00037
53903858,14,7,21,72,6.53,6.0,20.7,1.0,1.8,0.0,50.4,12.2,,15527,56.63509,27.61063
53903832,8,0,0,0,6.6,6.43,358.1,4.0,25.3,27.3,161.7,155.6,,15395,56.40948,27.5049
53901876,21,22,27,52,7.37,6.76,14.2,3.0,1.5,11.1,123.1,23.9,,12047,39.18988,22.36028
53901864,30,43,33,24,7.68,6.71,13.5,1.0,1.2,49.8,349.1,42.8,,12048,39.08275,22.34003
53901846,18,36,43,21,7.32,6.8,10.8,0.0,1.2,73.3,398.9,40.4,,12033,38.92196,22.30983
53884526,5,5,61,33,4.38,3.81,48.5,0.0,2.9,0.0,80.7,4.9,,7762,62.39358,30.9036
53881902,29,38,50,12,8.03,7.45,18.7,303.0,1.5,0.0,311.2,38.8,,11688,39.42488,22.38161
53881888,15,29,40,31,7.92,6.97,7.7,2.0,0.8,33.2,155.2,29.1,,11689,39.29994,22.3578
53881798,12,18,36,46,8.02,7.13,12.6,9.0,1.4,0.0,126.8,30.8,,11596,38.496,22.2077
53861930,23,43,41,17,7.56,6.85,7.8,2.0,0.8,28.8,356.0,31.8,,11695,39.67766,22.40664
53861912,10,43,45,12,8.08,7.36,13.2,22.0,1.1,34.6,455.4,40.0,,11671,39.51708,22.37579
53861876,18,35,27,38,6.63,5.72,14.9,3.0,1.5,26.2,138.3,23.1,,12046,39.19573,22.31468
53861610,23,29,25,46,6.99,6.38,21.6,2.0,2.1,15.6,332.1,29.0,,11750,36.81577,21.88796
53844598,5,3,23,75,4.99,4.1,9.2,0.0,0.4,0.0,14.4,3.0,,7759,63.01877,31.2741
53844580,5,4,52,44,5.21,4.3,24.4,0.0,1.0,0.0,30.5,2.3,,7752,62.86522,31.161
53844566,5,4,37,59,3.99,3.33,45.8,0.0,1.4,0.0,18.7,3.1,,7744,62.7458,31.07415
53844536,7,4,61,35,4.55,4.15,40.6,1.0,2.2,10.0,27.1,5.9,,7696,62.48959,30.89029
53843866,5,7,42,51,6.11,5.63,13.4,0.0,1.4,16.3,156.1,5.8,,15514,56.71759,27.54823
53843862,4,0,0,0,5.6,5.36,280.5,3.0,15.8,36.6,187.7,153.1,,15517,56.68285,27.5319
53843812,15,6,15,79,4.37,3.84,94.7,1.0,5.9,58.9,80.2,13.3,,15535,56.24891,27.33034
53842060,23,29,62,9,8.52,7.78,12.5,55.0,1.4,18.0,295.3,27.0,,11905,40.83929,22.6126
53842024,27,35,41,24,8.31,7.6,10.7,109.0,1.1,0.0,326.4,32.0,,11902,40.51866,22.54806
53842010,7,14,65,21,8.28,7.43,9.2,114.0,1.0,0.0,184.3,29.1,,11903,40.39392,22.52319
53841988,14,18,62,20,8.05,7.55,27.6,380.0,1.8,25.1,174.8,15.9,,11908,40.19784,22.4844
53823864,14,7,19,74,7.37,6.71,19.3,5.0,1.7,11.8,53.5,9.2,,15516,56.70458,27.50833
53823854,2,25,34,41,7.31,6.72,12.6,3.0,1.4,19.9,110.9,15.7,,15397,56.61784,27.4676
53821642,14,22,38,40,8.09,7.43,11.9,117.0,1.1,29.9,178.6,19.7,,11744,37.10826,21.89278
53821616,19,9,16,75,6.8,5.9,18.1,0.0,0.8,0.0,160.9,7.7,,11749,36.87517,21.85297
53803920,4,13,38,49,5.6,4.69,16.2,0.0,1.7,11.3,38.3,7.4,,15349,57.19464,27.70832
53803894,3,7,28,65,6.55,6.27,14.9,0.0,1.5,39.0,150.7,8.2,,15515,56.9692,27.59984
53803866,26,6,23,71,7.38,6.99,25.2,49.0,2.1,65.1,50.3,16.0,,15394,56.72633,27.48469
53802006,26,25,18,57,7.88,7.1,5.3,3.0,0.7,28.8,146.3,20.2,,11904,40.3642,22.46972
53801926,13,22,21,57,7.77,7.19,6.1,2.0,0.6,14.2,135.2,24.1,,11693,39.65078,22.33089
53801920,26,38,40,23,8.28,7.65,14.2,99.0,1.1,10.1,260.0,37.5,,11690,39.59725,22.32065
53801848,27,39,35,26,7.87,7.09,11.4,2.0,1.2,20.2,345.2,36.3,,12051,38.95438,22.19957
53801632,16,27,23,49,5.77,4.89,17.4,2.0,1.5,89.0,201.0,13.9,,11737,37.021417,21.855317
53784606,10,4,34,63,4.89,4.36,15.3,0.0,0.8,0.0,64.0,2.2,,7758,63.10313,31.21177
53784574,6,0,0,0,3.93,3.12,218.1,0.0,6.3,12.6,80.4,14.5,,7745,62.83005,31.01168
53784520,8,3,23,74,5.0,4.29,13.6,1.0,0.7,0.0,20.4,2.1,,7761,62.36855,30.68306
53783916,22,8,19,72,7.39,6.9,15.5,17.0,1.4,114.5,175.6,12.9,,15572,57.16437,27.65941
53782068,17,22,30,48,7.6,6.76,4.3,2.0,0.6,36.2,140.3,17.4,,11906,40.9195,22.55687
53781928,11,18,39,42,7.34,6.8,27.3,3.0,2.5,26.3,250.0,18.0,,11692,39.67157,22.31134
53781892,28,39,33,27,7.2,6.54,10.7,0.0,1.0,43.2,305.1,33.4,,11683,39.35024,22.25031
53781874,6,37,52,10,8.53,7.58,17.1,278.0,1.5,0.0,275.0,40.3,,12045,39.18951,22.22009
53763922,14,4,25,71,4.71,3.61,40.3,0.0,2.4,32.8,52.0,7.6,,15573,57.22078,27.6524
53763912,6,12,31,56,6.88,6.39,20.8,2.0,1.9,81.8,163.0,12.5,,15511,57.13407,27.61059
53763890,3,12,20,68,7.4,6.9,21.0,25.0,1.7,49.3,90.1,14.2,,15509,56.94326,27.51941
53762052,9,50,32,17,7.6,7.01,14.3,8.0,1.5,57.7,511.6,29.6,,11897,40.78,22.50477
53761926,6,8,15,77,8.32,7.52,5.5,93.0,0.4,0.0,110.1,13.7,,11691,39.65665,22.28497
53761864,41,33,31,35,7.27,6.47,18.8,0.0,1.4,0.0,135.6,32.7,,12050,39.10309,22.18062
53744596,12,4,33,63,4.8,4.03,20.6,0.0,0.9,0.0,17.4,3.0,,7757,63.02851,31.07359
53744578,12,3,19,78,4.9,4.24,18.4,1.0,0.8,12.9,34.5,3.9,,7746,62.87486,30.96157
53744538,16,5,57,38,5.17,4.07,26.5,0.0,1.6,0.0,25.4,3.9,,7694,62.53294,30.7172
53744506,8,3,47,49,4.25,3.98,25.3,1.0,1.4,0.0,33.6,4.2,,7755,62.25922,30.5263
53743906,58,0,0,0,3.93,2.89,444.3,0.0,9.6,53.8,418.7,33.2,many stones,15512,57.0864,27.55351
53743864,14,8,34,57,6.44,5.92,17.6,1.0,1.6,34.2,93.1,9.1,,15393,56.72195,27.38128
53743770,4,12,40,48,6.63,6.28,59.8,3.0,5.0,16.4,36.1,29.0,,15539,55.90529,27.00948
53741892,25,35,46,18,7.78,7.24,20.0,25.0,2.2,93.7,1452.7,32.3,,11705,39.35603,22.2046
53741886,12,12,55,33,8.0,6.97,5.7,2.0,0.6,18.4,110.2,11.0,,12098,39.30246,22.19451
53741832,33,20,55,25,7.24,6.59,19.4,4.0,1.9,0.0,225.8,17.4,,12034,38.82004,22.105
53741748,20,29,39,31,7.89,7.28,20.4,93.0,2.1,0.0,217.4,26.9,,12165,38.06883,21.96942
53741742,36,58,18,24,7.57,6.87,7.4,1.0,0.8,0.0,199.9,23.5,,12168,38.01513,21.95988
53741706,24,14,21,65,8.24,7.36,14.6,58.0,1.2,0.0,110.2,20.2,,11829,37.69284,21.90317
53741658,16,32,44,24,7.95,7.14,8.4,9.0,1.0,0.0,147.9,27.5,,11751,37.26284,21.82873
53724546,6,4,76,20,4.75,4.14,60.7,1.0,2.8,0.0,50.5,8.2,,7695,62.60666,30.72855
53723904,6,21,27,52,7.74,7.1,7.9,52.0,0.7,0.0,129.1,9.8,,15510,57.07342,27.51323
53723840,10,9,19,72,6.23,5.61,67.0,0.0,3.4,21.2,87.8,23.3,,15567,56.51785,27.25294
53723818,5,8,28,63,5.73,5.03,17.0,0.0,1.4,35.0,62.9,6.7,,15403,56.32673,27.16551
53723814,16,11,34,55,5.41,4.61,18.1,1.0,1.5,13.8,52.0,6.5,,15540,56.29198,27.14973
53723804,5,3,5,91,4.57,3.72,25.5,1.0,1.0,52.6,23.7,3.0,,15536,56.20507,27.11041
53723796,7,16,32,52,7.79,7.34,9.2,92.0,1.0,10.9,98.2,9.5,,15368,56.1356,27.07913
53723786,1,0,0,0,5.02,4.54,450.4,0.0,19.9,56.7,354.8,18.1,,15537,56.04863,27.04014
53723782,5,13,21,67,6.59,5.96,18.5,2.0,1.5,46.0,76.4,12.9,,15538,56.01385,27.02467
53723764,6,6,56,38,6.69,6.35,12.4,1.0,1.2,0.0,32.9,10.5,,15499,55.85733,26.95523
